CNTLNUM_T,SCHCNTL,CNTLNUM_P,label_Current,age_T,earnings_total,earnings_school,base_salary_T,num_dependents,dependents_age5,region_Midwest,region_Northeast,region_South,region_West,married,race_T_AIAN,race_T_Asian,race_T_Black,race_T_White,race_T_Hispanic,gender_T_Female,summer_teaching,nonteaching_job,nonschool_job,extracur_act,merit_pay,outside_pay,union_member,BA_major_STEM,MA_major_STEM,MA_grad_yr,field_cert_Regular,deg_T_MA,field_cert,deg_T_BA,deg_T_AA,deg_T_BA2,deg_T_MA2,deg_T_EdS,grad_cert,deg_T_Phd,pd_release_t,pd_schedule_t,pd_stipend,pd_tuition_r,pd_conference_r,pd_travel_r,would_be_tch,remain_teaching,field,hrs_tch_ELA,hrs_tch_math,hrs_tch_social,hrs_tch_science,hrs_in_school_wk,total_tch_yr,public_ft_exp,public_pt_exp,private_ft_exp,private_pt_exp,class_Departmentalized,class_Elementary,class_PullOut,class_Self,class_Team,field_same,full_time,teaches_ungraded,teaches_pk,teaches_k,teaches_1st,teaches_2nd,teaches_3rd,teaches_4th,teaches_5th,teaches_6th,teaches_7th,teaches_8th,teaches_9th,teaches_10th,teaches_11th,teaches_12th,new_teacher,private_exp,minority_students,minority_teachers,FRPL_eligible_pk,FRPL_eligible_k12,FRPL_approved_pk,FRPL_approved_k12,title_I_receive_number,stu_tch_ratio,vacnc_gen_elem,vacnc_spec_ed,vacnc_english,vacnc_soc_st,vacnc_comp_sci,vacnc_math,vacnc_biology,vacnc_phys_sci,vacnc_esl,vacnc_foreign_lang,vacnc_music_or_art,vacnc_vo_tech,type_Alternative,type_Elementary,type_Regular,type_Special,type_Voc_Tech,level_Combined,level_Elementary,level_Secondary,urbanicity_LargeCity,urbanicity_SmallTown,urbanicity_MidCity,FRPL_eligible,NLP_participate,title_I_reading,title_I_math,title_I_esl,title_I_receive,age_P,salary_P,yrs_P_this_sch,yrs_P_oth_schls,yrs_tch_before_P,yrs_tch_since_P,deg_P_Associate,deg_P_Bachelors,deg_P_Doctorate,deg_P_Edu,deg_P_Masters,race_P_AIAN,race_P_Asian,race_P_Black,race_P_White,race_P_Hispanic,gender_P_Female,incen_certification,incen_excellence,incen_prof_dev,incen_location,incen_reten,incen_reten_gen_elem,incen_reten_spec_ed,incen_reten_english,incen_reten_soc_studies,incen_reten_STEM_comp_sci,incen_reten_STEM_math,incen_reten_STEM_phys_sci,incen_reten_STEM_biology,incen_reten_esl,incen_reten_foreign_lang,incen_reten_music_art,incen_reten_voc_ed
113899,103922,102462,0,1,2,2,3,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,3,3,3,7,6,5,5,40,6,6,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,1,2,1,2,0,15.83,3,4,1,1,1,1,1,1,2,1,2,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,2,2,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110622,103925,101473,0,2,2,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,5,4,16,0,0,0,0,24,4,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,1,3,1,3,0,9.13,3,3,3,3,2,2,2,2,3,3,2,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,4,5,5,0,27,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139703,103925,101473,0,4,4,4,5,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,18,0,0,0,0,4,36,32,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,3,1,3,1,3,0,9.13,3,3,3,3,2,2,2,2,3,3,2,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,4,5,5,0,27,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110886,103936,109826,0,4,3,3,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,4,4,3,5,5,0,1,40,34,34,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,1,4,1,4,0,9.92,5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,2,0,11,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137367,103936,109826,0,4,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,4,4,14,8,0,0,0,40,28,20,0,8,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,4,4,1,4,1,4,0,9.92,5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,2,0,11,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105888,103937,111039,0,4,3,3,4,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,10,5,5,3,40,24,24,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,3,1,3,1,3,0,16.06,3,4,1,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,5,3,7,8,11,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125698,103946,108471,0,4,2,2,4,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,2,7,6,9,9,6,40,20,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,1,4,1,4,0,15.55,1,4,3,3,3,2,2,3,1,2,5,3,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,4,2,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126968,103948,102671,0,3,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,4,16,0,0,0,0,14,5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,3,1,3,0,23.21,1,4,3,3,2,5,4,4,2,2,2,5,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,4,4,6,8,12,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136310,103959,106511,0,3,1,1,1,3,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,20,0,0,0,0,60,19,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,1,1,3,1,3,0,11.74,3,5,4,4,2,5,2,2,1,2,5,2,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,2,1,1,0,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
123304,103964,103972,0,1,3,3,4,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,49,10,10,5,0,35,6,6,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1,2,0,15.92,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,4,3,4,8,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138431,103964,103972,0,2,4,4,5,2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,5,5,5,0,36,6,6,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1,2,0,15.92,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,4,3,4,8,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111822,103970,102848,0,4,4,4,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,41,0,0,0,0,25,34,31,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,0,0,0,0,0,14.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,6,5,25,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141436,103978,107685,0,4,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,5,64,18,18,2,1,40,24,9,6,5,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,3,1,2,0,11.9,1,4,4,4,4,5,5,5,1,5,4,5,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,3,2,16,6,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144171,103992,102111,0,4,4,4,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,5,2,48,0,0,0,0,35,32,32,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,2,0,17.85,1,4,2,2,2,3,2,2,2,4,2,2,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,5,4,2,18,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114500,103993,107559,0,3,3,3,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,2,47,0,0,0,0,46,24,24,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,3,1,4,1,3,0,14.26,1,2,5,2,2,5,4,4,5,5,2,2,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,2,2,0,0,14,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0
145881,104010,110945,0,4,4,4,5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,5,2,44,0,0,0,0,38,31,31,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,2,1,2,0,12.97,1,2,2,4,2,2,2,5,2,2,2,2,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,5,4,12,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146050,104014,100084,0,2,4,4,5,2,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,2,1,49,10,5,0,0,40,17,17,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,1,4,0,18.62,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,5,3,10,0,17,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1
117140,104031,103082,0,1,1,1,2,3,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,3,10,0,0,0,45,5,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,2,0,15.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,5,2,19,2,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1
101426,104041,101159,0,4,3,2,2,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,4,2,16,0,0,0,0,35,37,37,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2,1,3,1,3,0,11.39,1,3,3,3,3,3,2,2,1,2,2,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,5,2,4,4,22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
